dataset,model,seed,attack_type,epsilon,pgd_steps,pgd_alpha,cw_c,cw_steps,clean_acc,adv_acc,attack_success_rate,attack_sec,checkpoint
atrnet_star,vit_b_16,1,cw,0.0,,,1.0,50,0.7498634066384374,0.7467900560032782,0.2532099439967218,1034.7470307350159,/springbrook/share/soc/pouhjm/mstar/checkpoints/atrnet_star/vit_b_16/seed_1/best_model.pth
