dataset,model,seed,attack_type,epsilon,pgd_steps,pgd_alpha,cw_c,cw_steps,clean_acc,adv_acc,attack_success_rate,attack_sec,checkpoint
atrnet_star,resnet50,1,pgd,0.01,20,0.01,,,0.977598688703729,0.29067067340527253,0.7093293265947275,587.2402956485748,/springbrook/share/soc/pouhjm/mstar/checkpoints/atrnet_star/resnet50/seed_1/best_model.pth
