dataset,model,seed,attack_type,epsilon,pgd_steps,pgd_alpha,cw_c,cw_steps,clean_acc,adv_acc,attack_success_rate,attack_sec,checkpoint
atrnet_star,vit_b_16,2,pgd,0.1,20,0.01,,,0.7484633246824204,0.024859991804398306,0.9751400081956016,2655.7949244976044,/springbrook/share/soc/pouhjm/mstar/checkpoints/atrnet_star/vit_b_16/seed_2/best_model.pth
