dataset,model,seed,attack_type,epsilon,pgd_steps,pgd_alpha,cw_c,cw_steps,clean_acc,adv_acc,attack_success_rate,attack_sec,checkpoint
atrnet_star,vit_b_16,4,cw,0.0,,,1.0,50,0.7591517552246961,0.7574443382051632,0.24255566179483679,950.6395983695984,/springbrook/share/soc/pouhjm/mstar/checkpoints/atrnet_star/vit_b_16/seed_4/best_model.pth
