dataset,model,seed,attack_type,epsilon,pgd_steps,pgd_alpha,cw_c,cw_steps,clean_acc,adv_acc,attack_success_rate,attack_sec,checkpoint
atrnet_star,resnet50,4,cw,0.0,,,1.0,50,0.9755156399398989,0.9646223193552793,0.03537768064472069,307.9452061653137,/springbrook/share/soc/pouhjm/mstar/checkpoints/atrnet_star/resnet50/seed_4/best_model.pth
